time,FOL_X,FOL_Y,FOL_Z,FOR_X,FOR_Y,FOR_Z,FVL_X,FVL_Y,FVL_Z,FVR_X,FVR_Y,FVR_Z,EOL,EOR,PPLX,PPLY,PPRX,PPRY,AOIName,PCL_X,PCL_Y,PCL_Z,PCR_X,PCR_Y,PCR_Z
188.145187,-3.573956,2.709839,1.027145,-3.925339,-2.998500,1.039951,0.984863,0.131744,-0.112579,0.989456,0.144547,-0.008118,1.000000,1.000000,0.484052,0.388139,0.058031,0.381659,NULL,6.127098,47.198433,82.334503,2.536087,16.441097,-24.396532
188.167404,-3.571495,2.709072,1.025710,-3.925679,-3.001291,1.037866,0.989868,0.102905,-0.097687,0.987946,0.153305,-0.020767,1.000000,1.000000,0.476730,0.391407,0.062551,0.376227,NULL,6.098341,47.207005,82.333092,2.498289,16.491219,-24.441132
188.189621,-3.587317,2.707616,1.028481,-3.925679,-3.005809,1.036192,0.986313,0.162872,-0.025299,0.987915,0.151596,-0.031830,1.000000,1.000000,0.497020,0.413224,0.065339,0.371634,NULL,6.070578,47.187790,82.351280,2.459044,16.550346,-24.494993
188.211838,-3.578891,2.703690,1.020482,-3.926723,-3.010295,1.032513,0.978668,0.192612,-0.071396,0.985321,0.166214,-0.038498,1.000000,1.000000,0.506776,0.395384,0.072741,0.366532,NULL,6.040657,47.164925,82.366280,2.405940,16.615479,-24.563173
188.234055,-3.580092,2.701468,1.018378,-3.927677,-3.012724,1.030432,0.984268,0.176575,0.005310,0.986328,0.160858,-0.035568,1.000000,1.000000,0.505850,0.415366,0.073029,0.365676,NULL,6.009117,47.166492,82.363815,2.392159,16.649118,-24.603140
188.256271,-3.576354,2.698281,1.013260,-3.928464,-3.013942,1.029962,0.984833,0.158325,-0.070877,0.986038,0.163574,-0.030838,1.000000,1.000000,0.500822,0.389510,0.074695,0.366548,NULL,5.983119,47.164902,82.358040,2.373260,16.631639,-24.640858
188.278488,-3.579337,2.696634,1.012746,-3.929123,-3.016678,1.028963,0.980377,0.193314,-0.038345,0.984024,0.173813,-0.038437,1.000000,1.000000,0.512944,0.398689,0.079566,0.363313,NULL,5.958237,47.164528,82.356544,2.331929,16.628033,-24.691196
188.300705,-3.581784,2.694586,1.012930,-3.929279,-3.020885,1.028238,0.970398,0.241287,-0.008835,0.983444,0.174744,-0.047897,1.000000,1.000000,0.529301,0.408090,0.082915,0.359955,NULL,5.931631,47.163349,82.354500,2.282848,16.636967,-24.727369
188.322922,-3.583817,2.692343,1.012514,-3.930811,-3.025101,1.026613,0.959702,0.277252,-0.045593,0.981949,0.185577,-0.036331,1.000000,1.000000,0.540651,0.396976,0.089077,0.361714,NULL,5.907791,47.165325,82.359512,2.288536,16.661945,-24.728521
188.345139,-3.572863,2.689369,1.007491,-3.930364,-3.027918,1.024939,0.983215,0.161377,-0.085083,0.983765,0.174515,-0.041641,1.000000,1.000000,0.508022,0.381901,0.088041,0.359070,NULL,5.896808,47.164379,82.358658,2.326816,16.705584,-24.709362
188.367355,-3.579298,2.711554,1.013927,-3.927806,-3.003656,1.021448,0.976562,0.194168,-0.092728,0.985031,0.166885,-0.042984,1.000000,1.000000,0.500013,0.383171,0.067957,0.356475,NULL,5.878964,47.166386,82.363152,2.350410,16.737617,-24.698370
188.389572,-3.578522,2.746687,1.005373,-3.949251,-2.969069,1.018167,0.985535,0.169250,-0.006531,0.994629,0.080994,-0.064362,1.000000,1.000000,0.466587,0.399091,0.018464,0.344984,NULL,5.862092,47.170589,82.371162,2.333424,16.778181,-24.699835
188.411789,-3.553774,2.744560,0.997395,-3.952625,-2.973978,1.016495,0.987915,0.132645,-0.080078,0.994186,0.081558,-0.070190,1.000000,1.000000,0.455577,0.376009,0.022251,0.341410,NULL,5.851372,47.174149,82.376083,2.298608,16.809586,-24.703548
188.434006,-3.542975,2.743599,0.992929,-3.947884,-2.974861,1.014575,0.988708,0.140213,-0.052795,0.993896,0.084167,-0.071136,1.000000,1.000000,0.458457,0.382586,0.023597,0.340406,NULL,5.848743,47.178761,82.380836,2.299490,16.841763,-24.682930
188.456223,-3.541712,2.742842,0.991490,-3.935986,-2.976013,1.009190,0.990082,0.124344,-0.065262,0.993484,0.087082,-0.073395,1.000000,1.000000,0.454340,0.377827,0.025279,0.337675,NULL,5.855336,47.185364,82.386841,2.305150,16.864487,-24.666311
188.478439,-3.543153,2.741991,0.990065,-3.932092,-2.976588,1.007901,0.988708,0.130341,-0.073822,0.992920,0.091537,-0.075562,1.000000,1.000000,0.456439,0.374141,0.026925,0.336669,NULL,5.850128,47.191082,82.388405,2.302486,16.849585,-24.648495
﻿188.500656,-3.544919,2.741834,0.990065,-3.928624,-2.976998,1.006865,0.987442,0.138489,-0.075928,0.992874,0.090424,-0.077484,1.000000,1.000000,0.458791,0.373242,0.026925,0.335931,NULL,5.851795,47.196892,82.386299,2.314195,16.836737,-24.622562
188.522873,-3.545561,2.741454,0.990961,-3.928031,-2.977890,1.006702,0.985901,0.147308,-0.079285,0.992477,0.090134,-0.082718,1.000000,1.000000,0.461511,0.372976,0.027473,0.334350,NULL,5.855491,47.205612,82.387115,2.316665,16.808241,-24.613503
188.545090,-3.549443,2.741451,0.991408,-3.924247,-2.978824,1.005675,0.985504,0.150421,-0.078232,0.991974,0.094864,-0.083420,1.000000,1.000000,0.462499,0.372962,0.029487,0.333974,NULL,5.863781,47.212486,82.379433,2.283850,16.815344,-24.631933
188.567307,-3.550440,2.741251,0.990961,-3.910418,-2.981364,1.001642,0.984543,0.151505,-0.087799,0.990509,0.108337,-0.084457,1.000000,1.000000,0.462772,0.369738,0.035137,0.332884,NULL,5.874715,47.222439,82.374504,2.248866,16.836552,-24.654655
188.589523,-3.552954,2.740865,0.990184,-3.916057,-2.982747,1.001846,0.984253,0.153580,-0.087433,0.990051,0.110062,-0.087631,1.000000,1.000000,0.463660,0.368805,0.036599,0.331097,NULL,5.886759,47.233959,82.369225,2.306639,16.819313,-24.640541
188.611740,-3.557474,2.737528,0.990961,-3.913964,-2.982986,1.001439,0.985382,0.144547,-0.090134,0.990143,0.106339,-0.091034,1.000000,1.000000,0.463868,0.367915,0.035722,0.330178,NULL,5.899350,47.246437,82.361984,2.353130,16.776112,-24.645887
188.633957,-3.559564,2.737293,0.990973,-3.916101,-2.982986,1.001880,0.985046,0.146378,-0.090698,0.989639,0.111160,-0.090714,1.000000,1.000000,0.464588,0.367428,0.037058,0.330178,NULL,5.911104,47.234699,82.374344,2.376570,16.723034,-24.660822
188.656174,-3.569002,2.734020,0.989256,-3.915520,-2.982747,1.002062,0.984406,0.141937,-0.103821,0.989288,0.112549,-0.092941,1.000000,1.000000,0.465803,0.360486,0.037265,0.329752,NULL,5.924007,47.247566,82.359863,2.391180,16.689880,-24.673903
188.678391,-3.569225,2.733428,0.989581,-3.916101,-2.982805,1.002142,0.983841,0.145615,-0.104095,0.989044,0.114120,-0.093613,1.000000,1.000000,0.467299,0.360726,0.037741,0.329496,NULL,5.939118,47.231590,82.353264,2.412892,16.644575,-24.664948
188.700607,-3.568781,2.732738,0.988982,-3.916612,-2.982837,1.002255,0.984436,0.150253,-0.091110,0.988861,0.114807,-0.094559,1.000000,1.000000,0.469303,0.364183,0.037952,0.329200,NULL,5.951589,47.249210,82.343071,2.390369,16.614761,-24.652657
188.722824,-3.568469,2.732047,0.988629,-3.916831,-2.982967,1.002612,0.983749,0.154572,-0.091202,0.988510,0.116730,-0.095856,1.000000,1.000000,0.471014,0.363948,0.038580,0.329034,NULL,5.965446,47.266884,82.329384,2.363227,16.601934,-24.656879
188.745041,-3.568158,2.731529,0.988431,-3.917676,-2.982967,1.002995,0.981827,0.151215,-0.114548,0.988220,0.118546,-0.096725,1.000000,1.000000,0.470057,0.357130,0.039082,0.328898,NULL,5.977013,47.257088,82.328400,2.366064,16.556152,-24.630928
188.767258,-3.568781,2.731319,0.988826,-3.920633,-2.983879,1.003058,0.981552,0.150681,-0.117645,0.988525,0.116760,-0.095810,1.000000,1.000000,0.470057,0.356449,0.039253,0.328723,NULL,5.983357,47.272488,82.303307,2.395348,16.509024,-24.600019
188.789474,-3.575269,2.714472,0.989986,-3.928508,-2.997539,0.996101,0.976715,0.169113,-0.131989,0.987640,0.122772,-0.097397,1.000000,1.000000,0.488348,0.352949,0.050931,0.321522,NULL,5.999772,47.262474,82.294991,2.404517,16.467402,-24.583961
188.811691,-3.572895,2.715383,0.986436,-3.926697,-2.999637,0.992067,0.971573,0.191727,-0.138855,0.985214,0.131607,-0.109650,1.000000,1.000000,0.493589,0.348714,0.054899,0.315070,NULL,6.012351,47.253162,82.286636,2.405603,16.419405,-24.582386
188.833908,-3.573117,2.715383,0.985246,-3.926377,-3.000101,0.992592,0.971191,0.192047,-0.140961,0.985504,0.130737,-0.107986,1.000000,1.000000,0.493589,0.347057,0.054998,0.316024,NULL,6.015582,47.245922,82.283569,2.398415,16.355284,-24.599602
188.856125,-3.572867,2.714664,0.985934,-3.926340,-3.000664,0.992590,0.974701,0.174484,-0.139618,0.984711,0.135635,-0.109177,1.000000,1.000000,0.489291,0.347954,0.056779,0.315636,NULL,6.029301,47.237453,82.273186,2.375184,16.278444,-24.628866
188.878342,-3.572379,2.713799,0.985941,-3.926303,-3.001441,0.992592,0.975754,0.171432,-0.135956,0.984283,0.137711,-0.110413,1.000000,1.000000,0.489170,0.349117,0.057930,0.315247,NULL,6.031808,47.198246,82.270401,2.322492,16.186529,-24.647297
188.900558,-3.572177,2.713103,0.985986,-3.926303,-3.001760,0.992654,0.976288,0.168747,-0.135559,0.984680,0.136871,-0.107986,1.000000,1.000000,0.488969,0.349344,0.057930,0.316024,NULL,6.027792,47.187550,82.254242,2.283071,16.088114,-24.663017
188.922775,-3.572138,2.712625,0.986153,-3.926247,-3.002365,0.992743,0.976303,0.168533,-0.135681,0.984680,0.136856,-0.107971,1.000000,1.000000,0.489291,0.349473,0.058376,0.316108,NULL,6.029360,47.176949,82.236107,2.216069,15.998317,-24.666054
188.944992,-3.571863,2.711237,0.986217,-3.926225,-3.003520,0.993250,0.976883,0.164658,-0.136292,0.984665,0.137146,-0.107773,1.000000,1.000000,0.489291,0.349445,0.059323,0.316573,NULL,6.033228,47.138111,82.231140,2.132224,15.906717,-24.679907
188.967209,-3.571683,2.710864,0.986388,-3.926225,-3.004082,0.993921,0.975891,0.170181,-0.136612,0.984314,0.139191,-0.108276,1.000000,1.000000,0.491124,0.349547,0.060306,0.316895,NULL,6.029956,47.095699,82.216469,2.028666,15.788747,-24.706066
188.989426,-3.571683,2.710408,0.986682,-3.926360,-3.004672,0.994544,0.974548,0.177063,-0.137466,0.983231,0.148270,-0.106064,1.000000,1.000000,0.493412,0.349664,0.063290,0.317916,NULL,6.021056,47.081829,82.189041,1.901002,15.666103,-24.722357
189.011642,-3.571683,2.709755,0.986855,-3.926535,-3.005682,0.995158,0.974152,0.178314,-0.138611,0.983139,0.152252,-0.101212,1.000000,1.000000,0.494265,0.349547,0.065166,0.319741,NULL,6.010405,47.041229,82.181412,1.731365,15.557797,-24.723782
189.033859,-3.571732,2.709000,0.986894,-3.926665,-3.006699,0.996050,0.974411,0.176712,-0.138794,0.982941,0.153366,-0.101410,1.000000,1.000000,0.494413,0.349547,0.066230,0.320322,NULL,5.999845,47.001026,82.175400,1.580468,15.445973,-24.716383
189.056076,-3.571985,2.708797,0.987717,-3.927603,-3.007230,0.997687,0.971420,0.190521,-0.141464,0.982681,0.153183,-0.104187,1.000000,1.000000,0.498453,0.349547,0.066585,0.320605,NULL,5.994753,46.990990,82.159752,1.453087,15.339586,-24.671185
189.078293,-3.572209,2.708753,0.988069,-3.928450,-3.007469,0.997812,0.972305,0.189972,-0.136108,0.983246,0.152466,-0.099854,1.000000,1.000000,0.498453,0.351330,0.066585,0.321856,NULL,5.983880,46.950848,82.155579,1.296980,15.227114,-24.610874
189.100510,-3.572209,2.708753,0.988478,-3.929041,-3.007469,0.998009,0.971954,0.192688,-0.134796,0.983292,0.152420,-0.099396,1.000000,1.000000,0.499258,0.352064,0.066585,0.322051,NULL,5.968148,46.939140,82.139427,1.128934,15.124353,-24.558279
189.122726,-3.572209,2.708753,0.989551,-3.929457,-3.007469,0.998915,0.973099,0.192337,-0.126770,0.983368,0.153046,-0.097763,1.000000,1.000000,0.499366,0.355389,0.066776,0.323176,NULL,5.951727,46.899975,82.142563,0.934794,15.077656,-24.516315
189.144943,-3.572299,2.709308,0.991130,-3.929598,-3.006899,1.002182,0.971649,0.199142,-0.127319,0.981995,0.154510,-0.108627,1.000000,1.000000,0.500925,0.356499,0.066765,0.322429,NULL,5.934389,46.891396,82.140526,0.765633,15.042234,-24.466709
189.167160,-3.572391,2.709445,0.991611,-3.929639,-3.006653,1.002252,0.970993,0.203323,-0.125732,0.981873,0.155136,-0.108826,1.000000,1.000000,0.502054,0.357432,0.066765,0.322429,NULL,5.909125,46.850613,82.144623,0.644891,14.991540,-24.400324
189.189377,-3.572437,2.709946,0.992326,-3.930402,-3.006391,1.002670,0.971115,0.202637,-0.125977,0.981674,0.155792,-0.109604,1.000000,1.000000,0.501499,0.357882,0.066765,0.322383,NULL,5.887744,46.843044,82.152000,0.512122,14.936271,-24.346352
189.211594,-3.572710,2.710382,0.992326,-3.930628,-3.006226,1.002644,0.969727,0.206131,-0.130844,0.981277,0.156219,-0.112534,1.000000,1.000000,0.502054,0.356499,0.066765,0.321471,NULL,5.864354,46.806408,82.174950,0.389622,14.901464,-24.286186
189.233810,-3.572914,2.710715,0.992142,-3.930713,-3.005823,1.002416,0.969971,0.203247,-0.133484,0.982162,0.150833,-0.112167,1.000000,1.000000,0.500925,0.355447,0.064982,0.321471,NULL,5.849152,46.797276,82.177353,0.259044,14.857068,-24.226509
189.256027,-3.572989,2.711139,0.991893,-3.930985,-3.005710,1.002290,0.968582,0.204956,-0.140747,0.982590,0.148697,-0.111267,1.000000,1.000000,0.500925,0.353185,0.064311,0.321636,NULL,5.830175,46.758759,82.191338,0.133155,14.832219,-24.188009
189.278244,-3.573012,2.711644,0.991748,-3.931113,-3.005348,1.002290,0.969620,0.198318,-0.143158,0.983139,0.146194,-0.109711,1.000000,1.000000,0.498610,0.352318,0.063359,0.322119,NULL,5.806810,46.718414,82.196571,-0.039849,14.822896,-24.197271
189.300461,-3.572318,2.720975,0.985207,-3.931474,-2.995912,0.999324,0.971939,0.203247,-0.118317,0.984436,0.147339,-0.095749,1.000000,1.000000,0.492658,0.354675,0.056741,0.323906,NULL,5.784803,46.708130,82.184425,-0.215908,14.790624,-24.218151
189.322678,-3.682768,2.777416,1.017488,-4.018871,-2.943163,1.022337,0.991943,0.047882,-0.117172,0.990204,0.037796,-0.134369,1.000000,1.000000,0.409996,0.356743,-0.012931,0.316053,NULL,5.775679,46.671207,82.179596,-0.363042,14.746248,-24.243050
189.344894,-3.708475,2.781958,1.025421,-3.984276,-2.933789,1.013742,0.989075,0.016571,-0.146439,0.990005,0.027145,-0.138321,0.978137,0.912263,0.398452,0.349700,-0.022688,0.314477,NULL,5.756171,46.666931,82.168091,-0.490693,14.721243,-24.264074
189.367111,-3.708475,2.782384,1.025421,-3.982218,-2.935126,1.012921,0.987961,0.018173,-0.153534,0.990555,0.036987,-0.132019,1.000000,1.000000,0.398452,0.347576,-0.018947,0.315988,NULL,5.740850,46.635578,82.164055,-0.594663,14.683383,-24.283581
189.389328,-3.707479,2.783010,1.024840,-3.982543,-2.936246,1.012979,0.988449,0.028229,-0.148849,0.990768,0.029068,-0.132370,0.993703,0.938617,0.400702,0.348638,-0.020342,0.315900,NULL,5.733571,46.606964,82.156319,-0.683159,14.642633,-24.327635
189.411545,-3.705571,2.783154,1.024149,-3.987418,-2.937016,1.014000,0.988937,0.033432,-0.144501,0.990570,0.033417,-0.132797,0.990404,0.934535,0.401992,0.349700,-0.018593,0.315658,NULL,5.737087,46.582390,82.149895,-0.795891,14.575623,-24.390366
189.433762,-3.705347,2.783109,1.024075,-3.988292,-2.937488,1.014290,0.987732,0.036148,-0.151871,0.990555,0.033264,-0.133011,1.000000,1.000000,0.402653,0.347576,-0.018294,0.315658,NULL,5.748605,46.560352,82.139923,-0.875092,14.493093,-24.435005
189.455978,-3.704010,2.782669,1.023665,-3.990267,-2.937906,1.014745,0.988327,0.032028,-0.148911,0.990402,0.034531,-0.133804,1.000000,1.000000,0.401873,0.348339,-0.017652,0.315389,NULL,5.743876,46.539410,82.131462,-0.903024,14.415688,-24.459887
189.478195,-3.700093,2.782552,1.023036,-3.988292,-2.938426,1.014290,0.988358,0.032486,-0.148575,0.990204,0.036667,-0.134689,1.000000,1.000000,0.401992,0.348626,-0.016653,0.315135,NULL,5.746061,46.520329,82.117958,-0.949666,14.334538,-24.491606
189.500412,-3.698981,2.782425,1.022806,-3.988292,-2.938866,1.014290,0.989304,0.034363,-0.141708,0.989914,0.037216,-0.136581,1.000000,1.000000,0.402653,0.350593,-0.016174,0.314561,NULL,5.749273,46.503635,82.105003,-0.998837,14.261215,-24.529894
189.522629,-3.695322,2.782127,1.021892,-3.988292,-2.939285,1.014792,0.988297,0.035217,-0.148346,0.989792,0.036240,-0.137726,1.000000,1.000000,0.402918,0.348626,-0.016135,0.314620,NULL,5.747587,46.489666,82.098198,-1.035856,14.208117,-24.558060
189.544846,-3.692075,2.781836,1.021137,-3.987531,-2.939899,1.015006,0.988739,0.034592,-0.145554,0.989685,0.035416,-0.138733,1.000000,1.000000,0.402918,0.349405,-0.015914,0.314620,NULL,5.752675,46.477325,82.086533,-1.055059,14.149235,-24.580151
189.567062,-3.692075,2.781626,1.021137,-3.985973,-2.940026,1.014427,0.989120,0.037170,-0.142303,0.989792,0.035065,-0.138062,1.000000,1.000000,0.403820,0.350366,-0.015914,0.314644,NULL,5.757305,46.498379,82.072998,-1.067708,14.105132,-24.598343
189.589279,-3.691820,2.781474,1.021127,-3.985973,-2.940238,1.015006,0.989151,0.036774,-0.142166,0.990112,0.032654,-0.136398,1.000000,1.000000,0.403820,0.350366,-0.016446,0.315553,NULL,5.765865,46.490879,82.066322,-1.095417,14.057184,-24.622749
189.611496,-3.692593,2.781459,1.021417,-3.988222,-2.940349,1.015335,0.988373,0.036896,-0.147491,0.990189,0.032486,-0.135864,0.998457,0.972313,0.403819,0.348944,-0.016446,0.315553,NULL,5.774232,46.484798,82.058853,-1.109871,14.007856,-24.644066
﻿189.633713,-3.693080,2.781474,1.021417,-3.988271,-2.940399,1.015335,0.988602,0.026932,-0.148041,0.990219,0.031296,-0.135895,1.000000,1.000000,0.401110,0.348614,-0.016741,0.315553,NULL,5.789055,46.480122,82.046745,-1.122610,13.942027,-24.652956
189.655930,-3.693650,2.781538,1.021753,-3.988271,-2.940705,1.015222,0.988388,0.027023,-0.149490,0.990356,0.031631,-0.134842,1.000000,1.000000,0.401092,0.348316,-0.016446,0.315733,NULL,5.791957,46.474739,82.029526,-1.111163,13.855393,-24.645081
189.678146,-3.694067,2.781754,1.021816,-3.988222,-2.940705,1.015192,0.987839,0.027039,-0.153030,0.990494,0.031601,-0.133835,1.000000,1.000000,0.400890,0.347265,-0.016465,0.316015,NULL,5.796313,46.471474,82.014954,-1.098575,13.765747,-24.651968
189.700363,-3.694667,2.781809,1.021819,-3.988222,-2.940706,1.015192,0.987793,0.026810,-0.153427,0.990570,0.031647,-0.133286,1.000000,1.000000,0.400789,0.347028,-0.016465,0.316156,NULL,5.810758,46.471085,82.002495,-1.106813,13.713961,-24.662521
189.722580,-3.695145,2.782053,1.021837,-3.988438,-2.940808,1.015192,0.987869,0.027451,-0.152771,0.990616,0.031555,-0.132965,1.000000,1.000000,0.400789,0.347028,-0.016465,0.316156,NULL,5.812012,46.472069,81.998901,-1.059734,13.625578,-24.654638
189.744797,-3.657611,2.792799,1.015524,-4.036717,-2.928293,1.026625,0.989334,0.007553,-0.145401,0.990677,0.021133,-0.134476,1.000000,1.000000,0.386387,0.350432,-0.029044,0.316046,NULL,5.818471,46.473888,81.989182,-1.011328,13.539429,-24.637703
189.767014,-3.723909,2.798602,1.036015,-4.029024,-2.923801,1.028908,0.989944,-0.021088,-0.139771,0.992065,0.004410,-0.125534,1.000000,1.000000,0.376214,0.356070,-0.037080,0.321898,NULL,5.822279,46.476044,81.975632,-0.991881,13.485559,-24.631872
189.789230,-3.724725,2.799288,1.035928,-4.040308,-2.925989,1.030713,0.990036,-0.017563,-0.139618,0.990097,0.002838,-0.140289,1.000000,1.000000,0.376649,0.355828,-0.035985,0.316875,NULL,5.806951,46.479729,81.976532,-0.977300,13.452761,-24.637363
189.811447,-3.727686,2.799857,1.036348,-4.034397,-2.926215,1.029295,0.989517,-0.017487,-0.143311,0.990646,0.002625,-0.136398,1.000000,1.000000,0.376257,0.354572,-0.035833,0.318006,NULL,5.798495,46.485199,81.974525,-0.978444,13.436176,-24.646175
189.833664,-3.724443,2.800209,1.035304,-4.031332,-2.926277,1.028603,0.989655,-0.016190,-0.142502,0.990646,0.002441,-0.136383,1.000000,1.000000,0.376257,0.354572,-0.035833,0.318006,NULL,5.797304,46.461254,81.968697,-1.026285,13.428062,-24.671989
189.855881,-3.728461,2.800377,1.035005,-4.021599,-2.926342,1.026057,0.989899,-0.015961,-0.140823,0.990875,0.003052,-0.134689,1.000000,1.000000,0.376270,0.354086,-0.035547,0.318265,NULL,5.787978,46.471340,81.966011,-1.070513,13.420788,-24.717564
189.878098,-3.729500,2.800455,1.035283,-4.019814,-2.926625,1.025491,0.990051,-0.013489,-0.140030,0.991013,0.002304,-0.133743,1.000000,1.000000,0.376917,0.354340,-0.035546,0.318420,NULL,5.788652,46.454552,81.963379,-1.088796,13.391418,-24.735174
189.900314,-3.729256,2.800476,1.035268,-4.020622,-2.926906,1.025472,0.989914,-0.014328,-0.140854,0.991150,0.001587,-0.132690,1.000000,1.000000,0.376649,0.354086,-0.035545,0.318576,NULL,5.783358,46.443192,81.965042,-1.074438,13.381679,-24.743977
189.922531,-3.728986,2.800476,1.034961,-4.020622,-2.927619,1.025325,0.990021,-0.012329,-0.140305,0.991211,0.000305,-0.132263,1.000000,1.000000,0.377185,0.354062,-0.035401,0.318576,NULL,5.785944,46.409599,81.976624,-1.081083,13.371338,-24.771826
189.944748,-3.728461,2.800467,1.034914,-4.021565,-2.927782,1.025021,0.989716,-0.010498,-0.142578,0.991150,0.000885,-0.132660,1.000000,1.000000,0.377652,0.353457,-0.035121,0.318055,NULL,5.781153,46.414993,81.973907,-1.061385,13.346435,-24.782665
189.966965,-3.728014,2.800418,1.034914,-4.023662,-2.928044,1.025070,0.989700,-0.011703,-0.142593,0.991302,0.001816,-0.131577,1.000000,1.000000,0.377348,0.353523,-0.034677,0.318033,NULL,5.786030,46.401543,81.965927,-1.039841,13.334468,-24.798895
